"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
24	0.916408598491294	6	6	"Churn"	"Yes"	0
25	0.925292523857479	6	6	"Churn"	"Yes"	0
26	0.925374411638853	6	6	"Churn"	"Yes"	0
27	0.953373277562146	6	6	"Churn"	"Yes"	0
28	0.945007958915728	6	6	"Churn"	"Yes"	0
29	0.920390246226786	6	6	"Churn"	"Yes"	0
30	0.922681049034542	6	6	"Churn"	"Yes"	0
1	0.90048776533218	7	7	"Churn"	"Yes"	0
2	0.905609063192905	7	7	"Churn"	"Yes"	0
3	0.912132289510007	7	7	"Churn"	"Yes"	0
4	0.947604064241232	7	7	"Churn"	"Yes"	0
5	0.930148562082595	7	7	"Churn"	"Yes"	0
6	0.942851181883796	7	7	"Churn"	"Yes"	0
7	0.94426246830093	7	7	"Churn"	"Yes"	0
8	0.936950946014596	7	7	"Churn"	"Yes"	0
9	0.93592210591133	7	7	"Churn"	"Yes"	0
10	0.950390567820405	7	7	"Churn"	"Yes"	0
11	0.924035538929156	7	7	"Churn"	"Yes"	0
12	0.924370125205255	7	7	"Churn"	"Yes"	0
13	0.942506504176366	7	7	"Churn"	"Yes"	0
14	0.960169860371011	7	7	"Churn"	"Yes"	0
15	0.896032934131737	7	7	"Churn"	"Yes"	0
16	0.929479670987558	7	7	"Churn"	"Yes"	0
17	0.951506629168341	7	7	"Churn"	"Yes"	0
18	0.935904231324432	7	7	"Churn"	"Yes"	0
19	0.924894786064999	7	7	"Churn"	"Yes"	0
20	0.940643314706283	7	7	"Churn"	"Yes"	0
21	0.958243168897854	7	7	"Churn"	"Yes"	0
22	0.93899387874077	7	7	"Churn"	"Yes"	0
23	0.933467112597547	7	7	"Churn"	"Yes"	0
24	0.934008540071285	7	7	"Churn"	"Yes"	0
25	0.913846443401442	7	7	"Churn"	"Yes"	0
26	0.931784005468216	7	7	"Churn"	"Yes"	0
27	0.900715724356208	7	7	"Churn"	"Yes"	0
28	0.91769433367794	7	7	"Churn"	"Yes"	0
29	0.931396958802954	7	7	"Churn"	"Yes"	0
30	0.897002390335293	7	7	"Churn"	"Yes"	0
1	0.937316524621212	8	8	"Churn"	"Yes"	0
2	0.928915081577678	8	8	"Churn"	"Yes"	0
3	0.950410726527008	8	8	"Churn"	"Yes"	0
4	0.967630556754424	8	8	"Churn"	"Yes"	0
5	0.919731849228434	8	8	"Churn"	"Yes"	0
6	0.944797107271997	8	8	"Churn"	"Yes"	0
7	0.934437238133502	8	8	"Churn"	"Yes"	0
8	0.917739764375141	8	8	"Churn"	"Yes"	0
9	0.925438596491228	8	8	"Churn"	"Yes"	0
10	0.92696361055633	8	8	"Churn"	"Yes"	0
11	0.954825449026056	8	8	"Churn"	"Yes"	0
12	0.930034151277511	8	8	"Churn"	"Yes"	0
13	0.936228112972299	8	8	"Churn"	"Yes"	0
14	0.950830156986885	8	8	"Churn"	"Yes"	0
15	0.933934506295639	8	8	"Churn"	"Yes"	0
16	0.923484346921404	8	8	"Churn"	"Yes"	0
17	0.929764224846192	8	8	"Churn"	"Yes"	0
18	0.88359375	8	8	"Churn"	"Yes"	0
19	0.92382956727219	8	8	"Churn"	"Yes"	0
20	0.931415830546265	8	8	"Churn"	"Yes"	0
21	0.888286181903203	8	8	"Churn"	"Yes"	0
22	0.955296979887144	8	8	"Churn"	"Yes"	0
23	0.931527197348439	8	8	"Churn"	"Yes"	0
24	0.929141852419035	8	8	"Churn"	"Yes"	0
25	0.942018062830513	8	8	"Churn"	"Yes"	0
26	0.947553845972874	8	8	"Churn"	"Yes"	0
27	0.913647896887322	8	8	"Churn"	"Yes"	0
28	0.967104640151515	8	8	"Churn"	"Yes"	0
29	0.966110217216412	8	8	"Churn"	"Yes"	0
30	0.933539171656687	8	8	"Churn"	"Yes"	0
1	0.915858348160478	9	9	"Churn"	"Yes"	0
2	0.958936268472906	9	9	"Churn"	"Yes"	0
3	0.938936887707379	9	9	"Churn"	"Yes"	0
4	0.924163152688844	9	9	"Churn"	"Yes"	0
5	0.933884764668199	9	9	"Churn"	"Yes"	0
6	0.913963086094234	9	9	"Churn"	"Yes"	0
7	0.934461168732608	9	9	"Churn"	"Yes"	0
8	0.949486699563269	9	9	"Churn"	"Yes"	0
9	0.938666835314951	9	9	"Churn"	"Yes"	0
10	0.95207496830093	9	9	"Churn"	"Yes"	0
11	0.929640718562874	9	9	"Churn"	"Yes"	0
12	0.944864021346802	9	9	"Churn"	"Yes"	0
13	0.930082667787586	9	9	"Churn"	"Yes"	0
14	0.946469560878244	9	9	"Churn"	"Yes"	0
15	0.945285067873303	9	9	"Churn"	"Yes"	0
16	0.920934717259373	9	9	"Churn"	"Yes"	0
17	0.935762645865521	9	9	"Churn"	"Yes"	0
18	0.931837308914597	9	9	"Churn"	"Yes"	0
19	0.943372122438654	9	9	"Churn"	"Yes"	0
20	0.960392156862745	9	9	"Churn"	"Yes"	0
21	0.919363220620843	9	9	"Churn"	"Yes"	0
22	0.897903675925522	9	9	"Churn"	"Yes"	0
23	0.949135939252273	9	9	"Churn"	"Yes"	0
24	0.922403322969297	9	9	"Churn"	"Yes"	0
25	0.923758501072619	9	9	"Churn"	"Yes"	0
26	0.944005050794926	9	9	"Churn"	"Yes"	0
27	0.922452472645027	9	9	"Churn"	"Yes"	0
28	0.905976389865034	9	9	"Churn"	"Yes"	0
29	0.930823863636364	9	9	"Churn"	"Yes"	0
30	0.954608966425805	9	9	"Churn"	"Yes"	0
1	0.929931757729037	10	10	"Churn"	"Yes"	0
2	0.926603616002635	10	10	"Churn"	"Yes"	0
3	0.945971414115861	10	10	"Churn"	"Yes"	0
4	0.926094126913799	10	10	"Churn"	"Yes"	0
5	0.932675165663157	10	10	"Churn"	"Yes"	0
6	0.925800794949731	10	10	"Churn"	"Yes"	0
7	0.912491232172083	10	10	"Churn"	"Yes"	0
8	0.94172551019277	10	10	"Churn"	"Yes"	0
9	0.949402416176756	10	10	"Churn"	"Yes"	0
10	0.962352941176471	10	10	"Churn"	"Yes"	0
11	0.93096322537112	10	10	"Churn"	"Yes"	0
12	0.919614109848485	10	10	"Churn"	"Yes"	0
13	0.907711120702057	10	10	"Churn"	"Yes"	0
14	0.890406911928651	10	10	"Churn"	"Yes"	0
15	0.915062736742424	10	10	"Churn"	"Yes"	0
16	0.921547952002887	10	10	"Churn"	"Yes"	0
17	0.914175683110215	10	10	"Churn"	"Yes"	0
18	0.949177165308019	10	10	"Churn"	"Yes"	0
19	0.909772153128644	10	10	"Churn"	"Yes"	0
20	0.917802044821763	10	10	"Churn"	"Yes"	0
21	0.953683035714286	10	10	"Churn"	"Yes"	0
22	0.922602982954545	10	10	"Churn"	"Yes"	0
23	0.92529869620198	10	10	"Churn"	"Yes"	0
24	0.948121812076638	10	10	"Churn"	"Yes"	0
25	0.960482654600302	10	10	"Churn"	"Yes"	0
26	0.94727731792389	10	10	"Churn"	"Yes"	0
27	0.948700556455766	10	10	"Churn"	"Yes"	0
28	0.954458841463415	10	10	"Churn"	"Yes"	0
29	0.92267677545156	10	10	"Churn"	"Yes"	0
30	0.919360632183908	10	10	"Churn"	"Yes"	0
1	0.948982931961655	11	11	"Churn"	"Yes"	0
2	0.938256019896748	11	11	"Churn"	"Yes"	0
3	0.917808219178082	11	11	"Churn"	"Yes"	0
4	0.907437389324564	11	11	"Churn"	"Yes"	0
5	0.924813889322713	11	11	"Churn"	"Yes"	0
6	0.930811453777244	11	11	"Churn"	"Yes"	0
7	0.915252143840209	11	11	"Churn"	"Yes"	0
8	0.926065340909091	11	11	"Churn"	"Yes"	0
9	0.902003016591252	11	11	"Churn"	"Yes"	0
10	0.918494271685761	11	11	"Churn"	"Yes"	0
11	0.931982038957754	11	11	"Churn"	"Yes"	0
12	0.945568901919985	11	11	"Churn"	"Yes"	0
13	0.949450549450549	11	11	"Churn"	"Yes"	0
14	0.927614560236511	11	11	"Churn"	"Yes"	0
15	0.910705564225047	11	11	"Churn"	"Yes"	0
16	0.920230043180863	11	11	"Churn"	"Yes"	0
17	0.950171154321205	11	11	"Churn"	"Yes"	0
18	0.922702865761689	11	11	"Churn"	"Yes"	0
19	0.926252017283565	11	11	"Churn"	"Yes"	0
20	0.925736350574713	11	11	"Churn"	"Yes"	0
21	0.931447276128127	11	11	"Churn"	"Yes"	0
22	0.891696259469697	11	11	"Churn"	"Yes"	0
23	0.924112833097073	11	11	"Churn"	"Yes"	0
24	0.922558421516755	11	11	"Churn"	"Yes"	0
25	0.961137111054895	11	11	"Churn"	"Yes"	0
26	0.943320839189963	11	11	"Churn"	"Yes"	0
27	0.943060518405082	11	11	"Churn"	"Yes"	0
28	0.942352941176471	11	11	"Churn"	"Yes"	0
29	0.939638408900704	11	11	"Churn"	"Yes"	0
30	0.925950759313501	11	11	"Churn"	"Yes"	0
1	0.931386644757862	12	12	"Churn"	"Yes"	0
2	0.899672667757774	12	12	"Churn"	"Yes"	0
3	0.936056804187192	12	12	"Churn"	"Yes"	0
4	0.931260199888025	12	12	"Churn"	"Yes"	0
5	0.940018099547511	12	12	"Churn"	"Yes"	0
6	0.921230061824723	12	12	"Churn"	"Yes"	0
7	0.955951637253371	12	12	"Churn"	"Yes"	0
8	0.94104521780303	12	12	"Churn"	"Yes"	0
9	0.923790039747487	12	12	"Churn"	"Yes"	0
10	0.954651462657114	12	12	"Churn"	"Yes"	0
11	0.949766191255553	12	12	"Churn"	"Yes"	0
12	0.923815636652607	12	12	"Churn"	"Yes"	0
13	0.935024479731259	12	12	"Churn"	"Yes"	0
14	0.919475113122172	12	12	"Churn"	"Yes"	0
15	0.876606247880318	12	12	"Churn"	"Yes"	0
16	0.923864638447972	12	12	"Churn"	"Yes"	0
17	0.92353544494721	12	12	"Churn"	"Yes"	0
18	0.936004480783444	12	12	"Churn"	"Yes"	0
19	0.9247842084878	12	12	"Churn"	"Yes"	0
20	0.918956505059224	12	12	"Churn"	"Yes"	0
21	0.91108760163413	12	12	"Churn"	"Yes"	0
