"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
14	0.869864253393665	13	13	"Churn"	"Yes"	0.1
15	0.845646658010411	13	13	"Churn"	"Yes"	0.1
16	0.811789014521035	13	13	"Churn"	"Yes"	0.1
17	0.80851548269581	13	13	"Churn"	"Yes"	0.1
18	0.868271824599667	13	13	"Churn"	"Yes"	0.1
19	0.893309863246076	13	13	"Churn"	"Yes"	0.1
20	0.848049115937899	13	13	"Churn"	"Yes"	0.1
21	0.906365126188135	13	13	"Churn"	"Yes"	0.1
22	0.81720324026878	13	13	"Churn"	"Yes"	0.1
23	0.81810129740519	13	13	"Churn"	"Yes"	0.1
24	0.858745819397993	13	13	"Churn"	"Yes"	0.1
25	0.86093107397574	13	13	"Churn"	"Yes"	0.1
26	0.85983418109045	13	13	"Churn"	"Yes"	0.1
27	0.838333196771683	13	13	"Churn"	"Yes"	0.1
28	0.868462941661729	13	13	"Churn"	"Yes"	0.1
29	0.819439002310467	13	13	"Churn"	"Yes"	0.1
30	0.919157325455347	13	13	"Churn"	"Yes"	0.1
1	0.850122578921073	14	14	"Churn"	"Yes"	0.1
2	0.852326842054702	14	14	"Churn"	"Yes"	0.1
3	0.812736774841389	14	14	"Churn"	"Yes"	0.1
4	0.862169715447154	14	14	"Churn"	"Yes"	0.1
5	0.849636243386243	14	14	"Churn"	"Yes"	0.1
6	0.83247353805756	14	14	"Churn"	"Yes"	0.1
7	0.867339391377853	14	14	"Churn"	"Yes"	0.1
8	0.804868227043503	14	14	"Churn"	"Yes"	0.1
9	0.863508300210428	14	14	"Churn"	"Yes"	0.1
10	0.849134472085292	14	14	"Churn"	"Yes"	0.1
11	0.861142733235757	14	14	"Churn"	"Yes"	0.1
12	0.824102940277523	14	14	"Churn"	"Yes"	0.1
13	0.843576654755828	14	14	"Churn"	"Yes"	0.1
14	0.823975330042331	14	14	"Churn"	"Yes"	0.1
15	0.832991014120668	14	14	"Churn"	"Yes"	0.1
16	0.791391093474427	14	14	"Churn"	"Yes"	0.1
17	0.84679939668175	14	14	"Churn"	"Yes"	0.1
18	0.75902597106212	14	14	"Churn"	"Yes"	0.1
19	0.822248393149427	14	14	"Churn"	"Yes"	0.1
20	0.847530657748049	14	14	"Churn"	"Yes"	0.1
21	0.857741477272727	14	14	"Churn"	"Yes"	0.1
22	0.861145320197044	14	14	"Churn"	"Yes"	0.1
23	0.850701426233341	14	14	"Churn"	"Yes"	0.1
24	0.801178151904911	14	14	"Churn"	"Yes"	0.1
25	0.845914421157685	14	14	"Churn"	"Yes"	0.1
26	0.842486718947635	14	14	"Churn"	"Yes"	0.1
27	0.865069627264822	14	14	"Churn"	"Yes"	0.1
28	0.861515601783061	14	14	"Churn"	"Yes"	0.1
29	0.844812497002829	14	14	"Churn"	"Yes"	0.1
30	0.845975223896605	14	14	"Churn"	"Yes"	0.1
1	0.848705812383065	15	15	"Churn"	"Yes"	0.1
2	0.852845939792563	15	15	"Churn"	"Yes"	0.1
3	0.837691634057931	15	15	"Churn"	"Yes"	0.1
4	0.841344590579345	15	15	"Churn"	"Yes"	0.1
5	0.861901233968131	15	15	"Churn"	"Yes"	0.1
6	0.854534680638723	15	15	"Churn"	"Yes"	0.1
7	0.867846513980544	15	15	"Churn"	"Yes"	0.1
8	0.848022770498732	15	15	"Churn"	"Yes"	0.1
9	0.845684358832225	15	15	"Churn"	"Yes"	0.1
10	0.864256664549864	15	15	"Churn"	"Yes"	0.1
11	0.876593806921676	15	15	"Churn"	"Yes"	0.1
12	0.850593248115372	15	15	"Churn"	"Yes"	0.1
13	0.832722257728144	15	15	"Churn"	"Yes"	0.1
14	0.827257073982667	15	15	"Churn"	"Yes"	0.1
15	0.831473214285714	15	15	"Churn"	"Yes"	0.1
16	0.849641369582285	15	15	"Churn"	"Yes"	0.1
17	0.807893421248193	15	15	"Churn"	"Yes"	0.1
18	0.865282435844293	15	15	"Churn"	"Yes"	0.1
19	0.77489268472875	15	15	"Churn"	"Yes"	0.1
20	0.859751327761538	15	15	"Churn"	"Yes"	0.1
21	0.82479906250398	15	15	"Churn"	"Yes"	0.1
22	0.830312243431856	15	15	"Churn"	"Yes"	0.1
23	0.871927225029149	15	15	"Churn"	"Yes"	0.1
24	0.811977877699931	15	15	"Churn"	"Yes"	0.1
25	0.820863133443364	15	15	"Churn"	"Yes"	0.1
26	0.837914292037847	15	15	"Churn"	"Yes"	0.1
27	0.844714484058746	15	15	"Churn"	"Yes"	0.1
28	0.90288406476131	15	15	"Churn"	"Yes"	0.1
29	0.852658618344345	15	15	"Churn"	"Yes"	0.1
30	0.857624160902849	15	15	"Churn"	"Yes"	0.1
1	0.86414853660265	16	16	"Churn"	"Yes"	0.1
2	0.820976714419337	16	16	"Churn"	"Yes"	0.1
3	0.83733784411593	16	16	"Churn"	"Yes"	0.1
4	0.806653556211078	15	16	"Churn"	"Yes"	0.1
5	0.816677814938685	16	16	"Churn"	"Yes"	0.1
6	0.838293700986593	16	16	"Churn"	"Yes"	0.1
